cidade_slug,cidade_origem,mes_ref,meta
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,2026-05-01,60
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,2026-06-01,61
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,2026-07-01,68
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,2026-08-01,65
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,2026-09-01,64
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,2026-10-01,66
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,2026-11-01,67
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES/AL,2026-12-01,65
olinda-pe,OLINDA/PE,2026-01-01,485
olinda-pe,OLINDA/PE,2026-02-01,492
olinda-pe,OLINDA/PE,2026-03-01,575
olinda-pe,OLINDA/PE,2026-04-01,570
olinda-pe,OLINDA/PE,2026-05-01,652
olinda-pe,OLINDA/PE,2026-06-01,505
olinda-pe,OLINDA/PE,2026-07-01,505
olinda-pe,OLINDA/PE,2026-08-01,505
olinda-pe,OLINDA/PE,2026-09-01,505
olinda-pe,OLINDA/PE,2026-10-01,505
olinda-pe,OLINDA/PE,2026-11-01,505
olinda-pe,OLINDA/PE,2026-12-01,505
oros-ce,OROS/CE,2026-01-01,30
oros-ce,OROS/CE,2026-02-01,32
oros-ce,OROS/CE,2026-03-01,38
oros-ce,OROS/CE,2026-04-01,37
oros-ce,OROS/CE,2026-05-01,40
oros-ce,OROS/CE,2026-06-01,35
oros-ce,OROS/CE,2026-07-01,35
oros-ce,OROS/CE,2026-08-01,35
oros-ce,OROS/CE,2026-09-01,35
oros-ce,OROS/CE,2026-10-01,35
oros-ce,OROS/CE,2026-11-01,35
oros-ce,OROS/CE,2026-12-01,35
ouricuri-pe,OURICURI/PE,2026-01-01,79
ouricuri-pe,OURICURI/PE,2026-02-01,67
ouricuri-pe,OURICURI/PE,2026-03-01,79
ouricuri-pe,OURICURI/PE,2026-04-01,78
ouricuri-pe,OURICURI/PE,2026-05-01,84
ouricuri-pe,OURICURI/PE,2026-06-01,67
ouricuri-pe,OURICURI/PE,2026-07-01,67
ouricuri-pe,OURICURI/PE,2026-08-01,67
ouricuri-pe,OURICURI/PE,2026-09-01,67
ouricuri-pe,OURICURI/PE,2026-10-01,67
ouricuri-pe,OURICURI/PE,2026-11-01,67
ouricuri-pe,OURICURI/PE,2026-12-01,67
pacajus-ce,PACAJUS/CE,2026-01-01,222
pacajus-ce,PACAJUS/CE,2026-02-01,236
pacajus-ce,PACAJUS/CE,2026-03-01,277
pacajus-ce,PACAJUS/CE,2026-04-01,274
pacajus-ce,PACAJUS/CE,2026-05-01,298
pacajus-ce,PACAJUS/CE,2026-06-01,245
pacajus-ce,PACAJUS/CE,2026-07-01,245
pacajus-ce,PACAJUS/CE,2026-08-01,245
pacajus-ce,PACAJUS/CE,2026-09-01,245
pacajus-ce,PACAJUS/CE,2026-10-01,245
pacajus-ce,PACAJUS/CE,2026-11-01,245
pacajus-ce,PACAJUS/CE,2026-12-01,245
pacatuba-ce,PACATUBA/CE,2026-01-01,94
pacatuba-ce,PACATUBA/CE,2026-02-01,74
pacatuba-ce,PACATUBA/CE,2026-03-01,87
pacatuba-ce,PACATUBA/CE,2026-04-01,86
pacatuba-ce,PACATUBA/CE,2026-05-01,100
pacatuba-ce,PACATUBA/CE,2026-06-01,78
pacatuba-ce,PACATUBA/CE,2026-07-01,78
pacatuba-ce,PACATUBA/CE,2026-08-01,78
pacatuba-ce,PACATUBA/CE,2026-09-01,78
pacatuba-ce,PACATUBA/CE,2026-10-01,78
pacatuba-ce,PACATUBA/CE,2026-11-01,78
pacatuba-ce,PACATUBA/CE,2026-12-01,78
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-01-01,138
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-02-01,86
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-03-01,101
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-04-01,100
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-05-01,118
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-06-01,92
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-07-01,92
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-08-01,92
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-09-01,92
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-10-01,92
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-11-01,92
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,2026-12-01,92
paraipaba-ce,PARAIPABA/CE,2026-01-01,119
paraipaba-ce,PARAIPABA/CE,2026-02-01,136
paraipaba-ce,PARAIPABA/CE,2026-03-01,160
paraipaba-ce,PARAIPABA/CE,2026-04-01,158
paraipaba-ce,PARAIPABA/CE,2026-05-01,172
paraipaba-ce,PARAIPABA/CE,2026-06-01,136
paraipaba-ce,PARAIPABA/CE,2026-07-01,136
paraipaba-ce,PARAIPABA/CE,2026-08-01,136
paraipaba-ce,PARAIPABA/CE,2026-09-01,136
paraipaba-ce,PARAIPABA/CE,2026-10-01,136
paraipaba-ce,PARAIPABA/CE,2026-11-01,136
paraipaba-ce,PARAIPABA/CE,2026-12-01,136
parnaiba-pi,PARNAIBA/PI,2026-01-01,446
parnaiba-pi,PARNAIBA/PI,2026-02-01,434
parnaiba-pi,PARNAIBA/PI,2026-03-01,508
parnaiba-pi,PARNAIBA/PI,2026-04-01,504
parnaiba-pi,PARNAIBA/PI,2026-05-01,558
parnaiba-pi,PARNAIBA/PI,2026-06-01,432
parnaiba-pi,PARNAIBA/PI,2026-07-01,432
parnaiba-pi,PARNAIBA/PI,2026-08-01,432
parnaiba-pi,PARNAIBA/PI,2026-09-01,432
parnaiba-pi,PARNAIBA/PI,2026-10-01,432
parnaiba-pi,PARNAIBA/PI,2026-11-01,432
parnaiba-pi,PARNAIBA/PI,2026-12-01,432
parnamirim-rn,PARNAMIRIM/RN,2026-01-01,844
parnamirim-rn,PARNAMIRIM/RN,2026-02-01,807
parnamirim-rn,PARNAMIRIM/RN,2026-03-01,944
parnamirim-rn,PARNAMIRIM/RN,2026-04-01,936
parnamirim-rn,PARNAMIRIM/RN,2026-05-01,1042
parnamirim-rn,PARNAMIRIM/RN,2026-06-01,807
parnamirim-rn,PARNAMIRIM/RN,2026-07-01,807
parnamirim-rn,PARNAMIRIM/RN,2026-08-01,807
parnamirim-rn,PARNAMIRIM/RN,2026-09-01,807
parnamirim-rn,PARNAMIRIM/RN,2026-10-01,807
parnamirim-rn,PARNAMIRIM/RN,2026-11-01,807
parnamirim-rn,PARNAMIRIM/RN,2026-12-01,807
patos-pb,PATOS/PB,2026-01-01,284
patos-pb,PATOS/PB,2026-02-01,293
patos-pb,PATOS/PB,2026-03-01,364
patos-pb,PATOS/PB,2026-04-01,359
patos-pb,PATOS/PB,2026-05-01,405
patos-pb,PATOS/PB,2026-06-01,314
patos-pb,PATOS/PB,2026-07-01,314
patos-pb,PATOS/PB,2026-08-01,314
patos-pb,PATOS/PB,2026-09-01,314
patos-pb,PATOS/PB,2026-10-01,314
patos-pb,PATOS/PB,2026-11-01,314
patos-pb,PATOS/PB,2026-12-01,314
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-01-01,100
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-02-01,104
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-03-01,108
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-04-01,103
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-05-01,108
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-06-01,107
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-07-01,107
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-08-01,107
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-09-01,107
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-10-01,107
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-11-01,107
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-12-01,107
paulista-pe,PAULISTA/PE,2026-01-01,437
paulista-pe,PAULISTA/PE,2026-02-01,443
paulista-pe,PAULISTA/PE,2026-03-01,518
paulista-pe,PAULISTA/PE,2026-04-01,513
paulista-pe,PAULISTA/PE,2026-05-01,574
paulista-pe,PAULISTA/PE,2026-06-01,445
paulista-pe,PAULISTA/PE,2026-07-01,445
paulista-pe,PAULISTA/PE,2026-08-01,445
paulista-pe,PAULISTA/PE,2026-09-01,445
paulista-pe,PAULISTA/PE,2026-10-01,445
paulista-pe,PAULISTA/PE,2026-11-01,445
paulista-pe,PAULISTA/PE,2026-12-01,445
paulo-afonso-ba,PAULO AFONSO/BA,2026-01-01,145
paulo-afonso-ba,PAULO AFONSO/BA,2026-02-01,125
paulo-afonso-ba,PAULO AFONSO/BA,2026-03-01,152
paulo-afonso-ba,PAULO AFONSO/BA,2026-04-01,137
paulo-afonso-ba,PAULO AFONSO/BA,2026-05-01,142
paulo-afonso-ba,PAULO AFONSO/BA,2026-06-01,145
paulo-afonso-ba,PAULO AFONSO/BA,2026-07-01,163
paulo-afonso-ba,PAULO AFONSO/BA,2026-08-01,156
paulo-afonso-ba,PAULO AFONSO/BA,2026-09-01,154
paulo-afonso-ba,PAULO AFONSO/BA,2026-10-01,159
paulo-afonso-ba,PAULO AFONSO/BA,2026-11-01,160
paulo-afonso-ba,PAULO AFONSO/BA,2026-12-01,157
pedra-branca-ce,PEDRA BRANCA/CE,2026-01-01,38
pedra-branca-ce,PEDRA BRANCA/CE,2026-02-01,34
pedra-branca-ce,PEDRA BRANCA/CE,2026-03-01,35
pedra-branca-ce,PEDRA BRANCA/CE,2026-04-01,35
pedra-branca-ce,PEDRA BRANCA/CE,2026-05-01,38
pedra-branca-ce,PEDRA BRANCA/CE,2026-06-01,31
pedra-branca-ce,PEDRA BRANCA/CE,2026-07-01,31
pedra-branca-ce,PEDRA BRANCA/CE,2026-08-01,31
pedra-branca-ce,PEDRA BRANCA/CE,2026-09-01,31
pedra-branca-ce,PEDRA BRANCA/CE,2026-10-01,31
pedra-branca-ce,PEDRA BRANCA/CE,2026-11-01,31
pedra-branca-ce,PEDRA BRANCA/CE,2026-12-01,31
pereiro-ce,PEREIRO/CE,2026-01-01,22
pereiro-ce,PEREIRO/CE,2026-02-01,21
pereiro-ce,PEREIRO/CE,2026-03-01,18
pereiro-ce,PEREIRO/CE,2026-04-01,19
pereiro-ce,PEREIRO/CE,2026-05-01,20
pereiro-ce,PEREIRO/CE,2026-06-01,19
pereiro-ce,PEREIRO/CE,2026-07-01,19
pereiro-ce,PEREIRO/CE,2026-08-01,19
pereiro-ce,PEREIRO/CE,2026-09-01,19
pereiro-ce,PEREIRO/CE,2026-10-01,19
pereiro-ce,PEREIRO/CE,2026-11-01,19
pereiro-ce,PEREIRO/CE,2026-12-01,19
pesqueira-pe,PESQUEIRA/PE,2026-01-01,111
pesqueira-pe,PESQUEIRA/PE,2026-02-01,84
pesqueira-pe,PESQUEIRA/PE,2026-03-01,104
pesqueira-pe,PESQUEIRA/PE,2026-04-01,95
pesqueira-pe,PESQUEIRA/PE,2026-05-01,97
pesqueira-pe,PESQUEIRA/PE,2026-06-01,96
pesqueira-pe,PESQUEIRA/PE,2026-07-01,96
pesqueira-pe,PESQUEIRA/PE,2026-08-01,96
pesqueira-pe,PESQUEIRA/PE,2026-09-01,96
pesqueira-pe,PESQUEIRA/PE,2026-10-01,96
pesqueira-pe,PESQUEIRA/PE,2026-11-01,96
pesqueira-pe,PESQUEIRA/PE,2026-12-01,96
petrolina-pe,PETROLINA/PE,2026-01-01,550
petrolina-pe,PETROLINA/PE,2026-02-01,379
petrolina-pe,PETROLINA/PE,2026-03-01,443
petrolina-pe,PETROLINA/PE,2026-04-01,439
petrolina-pe,PETROLINA/PE,2026-05-01,493
petrolina-pe,PETROLINA/PE,2026-06-01,382
petrolina-pe,PETROLINA/PE,2026-07-01,382
petrolina-pe,PETROLINA/PE,2026-08-01,382
petrolina-pe,PETROLINA/PE,2026-09-01,382
petrolina-pe,PETROLINA/PE,2026-10-01,382
petrolina-pe,PETROLINA/PE,2026-11-01,382
petrolina-pe,PETROLINA/PE,2026-12-01,382
picos-pi,PICOS/PI,2026-01-01,129
picos-pi,PICOS/PI,2026-02-01,95
picos-pi,PICOS/PI,2026-03-01,111
picos-pi,PICOS/PI,2026-04-01,110
picos-pi,PICOS/PI,2026-05-01,129
picos-pi,PICOS/PI,2026-06-01,100
picos-pi,PICOS/PI,2026-07-01,100
picos-pi,PICOS/PI,2026-08-01,100
picos-pi,PICOS/PI,2026-09-01,100
picos-pi,PICOS/PI,2026-10-01,100
picos-pi,PICOS/PI,2026-11-01,100
picos-pi,PICOS/PI,2026-12-01,100
piranhas-al,PIRANHAS/AL,2026-01-01,40
piranhas-al,PIRANHAS/AL,2026-02-01,35
piranhas-al,PIRANHAS/AL,2026-03-01,42
piranhas-al,PIRANHAS/AL,2026-04-01,38
piranhas-al,PIRANHAS/AL,2026-05-01,39
piranhas-al,PIRANHAS/AL,2026-06-01,39
piranhas-al,PIRANHAS/AL,2026-07-01,44
piranhas-al,PIRANHAS/AL,2026-08-01,42
piranhas-al,PIRANHAS/AL,2026-09-01,41
piranhas-al,PIRANHAS/AL,2026-10-01,43
piranhas-al,PIRANHAS/AL,2026-11-01,43
piranhas-al,PIRANHAS/AL,2026-12-01,42
piripiri-pi,PIRIPIRI/PI,2026-01-01,81
piripiri-pi,PIRIPIRI/PI,2026-02-01,70
piripiri-pi,PIRIPIRI/PI,2026-03-01,82
piripiri-pi,PIRIPIRI/PI,2026-04-01,81
piripiri-pi,PIRIPIRI/PI,2026-05-01,90
piripiri-pi,PIRIPIRI/PI,2026-06-01,70
piripiri-pi,PIRIPIRI/PI,2026-07-01,70
piripiri-pi,PIRIPIRI/PI,2026-08-01,70
piripiri-pi,PIRIPIRI/PI,2026-09-01,70
piripiri-pi,PIRIPIRI/PI,2026-10-01,70
piripiri-pi,PIRIPIRI/PI,2026-11-01,70
piripiri-pi,PIRIPIRI/PI,2026-12-01,70
pombal-pb,POMBAL/PB,2026-01-01,68
pombal-pb,POMBAL/PB,2026-02-01,68
pombal-pb,POMBAL/PB,2026-03-01,79
pombal-pb,POMBAL/PB,2026-04-01,79
pombal-pb,POMBAL/PB,2026-05-01,79
pombal-pb,POMBAL/PB,2026-06-01,69
pombal-pb,POMBAL/PB,2026-07-01,69
pombal-pb,POMBAL/PB,2026-08-01,69
pombal-pb,POMBAL/PB,2026-09-01,69
pombal-pb,POMBAL/PB,2026-10-01,69
pombal-pb,POMBAL/PB,2026-11-01,69
pombal-pb,POMBAL/PB,2026-12-01,69
portalegre-rn,PORTALEGRE/RN,2026-01-01,14
portalegre-rn,PORTALEGRE/RN,2026-02-01,12
portalegre-rn,PORTALEGRE/RN,2026-03-01,13
portalegre-rn,PORTALEGRE/RN,2026-04-01,12
portalegre-rn,PORTALEGRE/RN,2026-05-01,13
portalegre-rn,PORTALEGRE/RN,2026-06-01,12
portalegre-rn,PORTALEGRE/RN,2026-07-01,12
portalegre-rn,PORTALEGRE/RN,2026-08-01,12
portalegre-rn,PORTALEGRE/RN,2026-09-01,12
portalegre-rn,PORTALEGRE/RN,2026-10-01,12
portalegre-rn,PORTALEGRE/RN,2026-11-01,12
portalegre-rn,PORTALEGRE/RN,2026-12-01,12
queimadas-pb,QUEIMADAS/PB,2026-01-01,10
queimadas-pb,QUEIMADAS/PB,2026-02-01,8
queimadas-pb,QUEIMADAS/PB,2026-03-01,10
queimadas-pb,QUEIMADAS/PB,2026-04-01,10
queimadas-pb,QUEIMADAS/PB,2026-05-01,10
queimadas-pb,QUEIMADAS/PB,2026-06-01,8
queimadas-pb,QUEIMADAS/PB,2026-07-01,8
queimadas-pb,QUEIMADAS/PB,2026-08-01,8
queimadas-pb,QUEIMADAS/PB,2026-09-01,8
queimadas-pb,QUEIMADAS/PB,2026-10-01,8
queimadas-pb,QUEIMADAS/PB,2026-11-01,8
queimadas-pb,QUEIMADAS/PB,2026-12-01,8
quixada-ce,QUIXADA/CE,2026-01-01,238
quixada-ce,QUIXADA/CE,2026-02-01,214
quixada-ce,QUIXADA/CE,2026-03-01,256
quixada-ce,QUIXADA/CE,2026-04-01,253
quixada-ce,QUIXADA/CE,2026-05-01,277
quixada-ce,QUIXADA/CE,2026-06-01,237
quixada-ce,QUIXADA/CE,2026-07-01,237
quixada-ce,QUIXADA/CE,2026-08-01,237
quixada-ce,QUIXADA/CE,2026-09-01,237
quixada-ce,QUIXADA/CE,2026-10-01,237
quixada-ce,QUIXADA/CE,2026-11-01,237
quixada-ce,QUIXADA/CE,2026-12-01,237
quixeramobim-ce,QUIXERAMOBIM/CE,2026-01-01,223
quixeramobim-ce,QUIXERAMOBIM/CE,2026-02-01,184
quixeramobim-ce,QUIXERAMOBIM/CE,2026-03-01,201
quixeramobim-ce,QUIXERAMOBIM/CE,2026-04-01,193
quixeramobim-ce,QUIXERAMOBIM/CE,2026-05-01,209
quixeramobim-ce,QUIXERAMOBIM/CE,2026-06-01,189
quixeramobim-ce,QUIXERAMOBIM/CE,2026-07-01,189
quixeramobim-ce,QUIXERAMOBIM/CE,2026-08-01,189
quixeramobim-ce,QUIXERAMOBIM/CE,2026-09-01,189
quixeramobim-ce,QUIXERAMOBIM/CE,2026-10-01,189
quixeramobim-ce,QUIXERAMOBIM/CE,2026-11-01,189
quixeramobim-ce,QUIXERAMOBIM/CE,2026-12-01,189
quixere-ce,QUIXERE/CE,2026-01-01,41
quixere-ce,QUIXERE/CE,2026-02-01,39
quixere-ce,QUIXERE/CE,2026-03-01,40
quixere-ce,QUIXERE/CE,2026-04-01,37
quixere-ce,QUIXERE/CE,2026-05-01,41
quixere-ce,QUIXERE/CE,2026-06-01,42
quixere-ce,QUIXERE/CE,2026-07-01,42
quixere-ce,QUIXERE/CE,2026-08-01,42
quixere-ce,QUIXERE/CE,2026-09-01,42
quixere-ce,QUIXERE/CE,2026-10-01,42
quixere-ce,QUIXERE/CE,2026-11-01,42
quixere-ce,QUIXERE/CE,2026-12-01,42
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-01-01,15
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-02-01,13
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-03-01,15
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-04-01,15
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-05-01,16
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-06-01,13
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-07-01,13
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-08-01,13
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-09-01,13
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-10-01,13
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-11-01,13
rafael-fernandes-rn,RAFAEL FERNANDES/RN,2026-12-01,13
recife-pe,RECIFE/PE,2026-01-01,731
recife-pe,RECIFE/PE,2026-02-01,614
recife-pe,RECIFE/PE,2026-03-01,719
recife-pe,RECIFE/PE,2026-04-01,712
recife-pe,RECIFE/PE,2026-05-01,812
recife-pe,RECIFE/PE,2026-06-01,629
recife-pe,RECIFE/PE,2026-07-01,629
recife-pe,RECIFE/PE,2026-08-01,629
recife-pe,RECIFE/PE,2026-09-01,629
recife-pe,RECIFE/PE,2026-10-01,629
recife-pe,RECIFE/PE,2026-11-01,629
recife-pe,RECIFE/PE,2026-12-01,629
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-01-01,108
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-02-01,117
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-03-01,137
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-04-01,136
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-05-01,151
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-06-01,117
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-07-01,117
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-08-01,117
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-09-01,117
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-10-01,117
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-11-01,117
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,2026-12-01,117
rio-largo-al,RIO LARGO/AL,2026-01-01,206
rio-largo-al,RIO LARGO/AL,2026-02-01,149
rio-largo-al,RIO LARGO/AL,2026-03-01,174
rio-largo-al,RIO LARGO/AL,2026-04-01,173
rio-largo-al,RIO LARGO/AL,2026-05-01,199
rio-largo-al,RIO LARGO/AL,2026-06-01,154
rio-largo-al,RIO LARGO/AL,2026-07-01,154
rio-largo-al,RIO LARGO/AL,2026-08-01,154
rio-largo-al,RIO LARGO/AL,2026-09-01,154
rio-largo-al,RIO LARGO/AL,2026-10-01,154
rio-largo-al,RIO LARGO/AL,2026-11-01,154
rio-largo-al,RIO LARGO/AL,2026-12-01,154
russas-ce,RUSSAS/CE,2026-01-01,166
russas-ce,RUSSAS/CE,2026-02-01,154
russas-ce,RUSSAS/CE,2026-03-01,179
russas-ce,RUSSAS/CE,2026-04-01,177
russas-ce,RUSSAS/CE,2026-05-01,200
russas-ce,RUSSAS/CE,2026-06-01,155
russas-ce,RUSSAS/CE,2026-07-01,155
russas-ce,RUSSAS/CE,2026-08-01,155
russas-ce,RUSSAS/CE,2026-09-01,155
russas-ce,RUSSAS/CE,2026-10-01,155
russas-ce,RUSSAS/CE,2026-11-01,155
russas-ce,RUSSAS/CE,2026-12-01,155
salgueiro-pe,SALGUEIRO/PE,2026-01-01,121
salgueiro-pe,SALGUEIRO/PE,2026-02-01,96
salgueiro-pe,SALGUEIRO/PE,2026-03-01,112
salgueiro-pe,SALGUEIRO/PE,2026-04-01,111
salgueiro-pe,SALGUEIRO/PE,2026-05-01,139
salgueiro-pe,SALGUEIRO/PE,2026-06-01,107
salgueiro-pe,SALGUEIRO/PE,2026-07-01,107
salgueiro-pe,SALGUEIRO/PE,2026-08-01,107
salgueiro-pe,SALGUEIRO/PE,2026-09-01,107
salgueiro-pe,SALGUEIRO/PE,2026-10-01,107
salgueiro-pe,SALGUEIRO/PE,2026-11-01,107
salgueiro-pe,SALGUEIRO/PE,2026-12-01,107
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,2026-01-01,148
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,2026-02-01,142
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,2026-03-01,166
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,2026-04-01,165
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,2026-05-01,187
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,2026-06-01,145
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,2026-07-01,145
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,2026-08-01,145
